pert_id,uniprot_id,inchi_key,assay_value,binding,atc_agonist,atc_inhibitor
BRD-K64994968,Q96P56,RJKFOVLPORLFTN-LEKSSAKUSA-N,7.69999980926514,True,True,False
BRD-K65031973,O15379,KZOLDOJCWPFTDL-PXLXIMEGSA-N,5.4,True,,
BRD-K65031973,Q13547,KZOLDOJCWPFTDL-PXLXIMEGSA-N,8.0,True,,
BRD-K65285700,P34972,FNOMTMVRTBHRET-UHFFFAOYSA-N,0.038,True,,
BRD-K65928735,P04629,PDOQBOJDRPLBQU-QMMMGPOBSA-N,3.0,True,,
BRD-K66175015,Q15303,ULXXDDBFHOBEHA-CWDCEQMOSA-N,3.17,True,False,True
BRD-K66206289,P17787,MXYUKLILVYORSK-HBMCJLEFSA-N,4.672666666666667,True,,
BRD-K66206289,P43681,MXYUKLILVYORSK-HBMCJLEFSA-N,4.672666666666667,True,,
BRD-K66480997,P05106,KRVDMABBKYMBHG-UHFFFAOYSA-N,1.4,True,,
BRD-K66480997,P06756,KRVDMABBKYMBHG-UHFFFAOYSA-N,1.4,True,,
BRD-K66715657,P35462,BTOJYCTUJJHANF-WMLDXEAASA-N,4.0,True,,
BRD-K66896751,P30536,JRTIDHTUMYMPRU-UHFFFAOYSA-N,2.966666666666667,True,,
BRD-K66911501,O60894,AZAANWYREOQRFB-SETSBSEESA-N,0.022,True,,
BRD-K66911501,P06881,AZAANWYREOQRFB-SETSBSEESA-N,0.072,True,,
BRD-K66911501,Q16602,AZAANWYREOQRFB-SETSBSEESA-N,0.021333333333333333,True,,
BRD-K66944906,P00915,RAYQKHLZHPFYEJ-UHFFFAOYSA-N,9.7,True,,
BRD-K67068943,Q9BYF1,NTCCRGGIJNDEAB-IRXDYDNUSA-N,2.773,True,,
BRD-K67566344,Q6R327,RFSMUFRPPYDYRD-CALCHBBNSA-N,10.0,True,,
BRD-K67566344,Q9BPZ7,RFSMUFRPPYDYRD-CALCHBBNSA-N,10.0,True,,
BRD-K67578145,P04049,DEZZLWQELQORIU-RELWKKBWSA-N,3.57,True,,
BRD-K67578145,P15056,DEZZLWQELQORIU-RELWKKBWSA-N,0.15416666666666667,True,,
BRD-K67783091,P21917,LNEPOXFFQSENCJ-UHFFFAOYSA-N,8.045836363636363,True,True,False
BRD-K67789209,P08908,HPFLVTSWRFCPCV-UHFFFAOYSA-N,2.1,True,,
BRD-K67831364,P35968,NVBNDZZLJRYRPD-UHFFFAOYSA-N,2.0,True,,
BRD-K67844266,Q15843,MPUQHZXIXSTTDU-QXGSTGNESA-N,4.7,True,,
BRD-K67977190,P30556,OROAFUQRIXKEMV-LDADJPATSA-N,2.78000003099442,True,True,False
BRD-K68065987,P31749,ULDXWLCXEDXJGE-UHFFFAOYSA-N,9.25,True,,
BRD-K68095457,Q9Y2T6,HXYVTAGFYLMHSO-UHFFFAOYSA-N,4.0,True,,
BRD-K68174511,P42345,GUXXEUUYCAYESJ-UHFFFAOYSA-N,1.1033333142598467,True,,
BRD-K68174511,P48736,GUXXEUUYCAYESJ-UHFFFAOYSA-N,5.67,True,,
BRD-K68174511,Q8N122,GUXXEUUYCAYESJ-UHFFFAOYSA-N,0.25,True,,
BRD-K68174511,Q8NEB9,GUXXEUUYCAYESJ-UHFFFAOYSA-N,8.58,True,,
BRD-K68174511,Q9BVC4,GUXXEUUYCAYESJ-UHFFFAOYSA-N,0.25,True,,
BRD-K68190965,P08908,LBVZWEWTNUDWNS-YRNVUSSQSA-N,1.3,True,,
BRD-K68190965,P28222,LBVZWEWTNUDWNS-YRNVUSSQSA-N,0.2,True,,
BRD-K68336408,P00533,GFNNBHLJANVSQV-UHFFFAOYSA-N,9.439525,True,,
BRD-K68488863,P08240,BLQYVHBZHAISJM-CMDGGOBGSA-N,8.0,True,,
BRD-K68488863,P36888,BLQYVHBZHAISJM-CMDGGOBGSA-N,3.68,True,,
BRD-K68507560,P08173,CURUTKGFNZGFSE-UHFFFAOYSA-N,5.0,True,True,False
BRD-K68548958,Q92793,HEKJYZZSCQBJGB-XDHOZWIPSA-N,2.6,True,,
BRD-K68552125,O94806,PHEDXBVPIONUQT-RGYGYFBISA-N,9.5,True,,
BRD-K68552125,P05129,PHEDXBVPIONUQT-RGYGYFBISA-N,7.2,True,,
BRD-K68552125,P05771,PHEDXBVPIONUQT-RGYGYFBISA-N,5.65,True,,
BRD-K68552125,P24723,PHEDXBVPIONUQT-RGYGYFBISA-N,9.5,True,,
BRD-K68552125,P41743,PHEDXBVPIONUQT-RGYGYFBISA-N,9.5,True,,
BRD-K68552125,Q05513,PHEDXBVPIONUQT-RGYGYFBISA-N,9.5,True,,
BRD-K68552125,Q15139,PHEDXBVPIONUQT-RGYGYFBISA-N,9.5,True,,
BRD-K68747584,O14965,RYYNGWLOYLRZLK-RBUKOAKNSA-N,8.4,True,,
BRD-K68747584,Q13873,RYYNGWLOYLRZLK-RBUKOAKNSA-N,8.0,True,,
BRD-K68747584,Q2M2I8,RYYNGWLOYLRZLK-RBUKOAKNSA-N,9.0,True,,
BRD-K68747584,Q96L34,RYYNGWLOYLRZLK-RBUKOAKNSA-N,9.0,True,,
BRD-K68870568,P00519,BJCJYEYYYGBROF-UHFFFAOYSA-N,6.600000015894572,True,,
BRD-K68870568,P11274,BJCJYEYYYGBROF-UHFFFAOYSA-N,9.299999999999999,True,,
BRD-K68873215,O76074,XWBJKKIHTRCECR-IRLDBZIGSA-N,5.008,True,,
BRD-K69001009,P36888,UQRCJCNVNUFYDX-UHFFFAOYSA-N,4.0,True,,
BRD-K69001009,Q08345,UQRCJCNVNUFYDX-UHFFFAOYSA-N,5.0,True,,
BRD-K69023402,O14983,IXFPJGBNCFXKPI-FSIHEZPISA-N,0.1,True,,
BRD-K69116396,P14416,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,3.887272727272727,True,True,False
BRD-K69116396,P25100,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,1.8,True,True,False
BRD-K69116396,P28223,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,0.725,True,True,False
BRD-K69116396,P28335,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,1.6833333333333333,True,True,False
BRD-K69116396,P35348,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,2.5,True,True,False
BRD-K69116396,P35368,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,1.8,True,True,False
BRD-K69116396,P35462,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,5.600000005960465,True,True,False
BRD-K69116396,P50406,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,5.2,True,True,False
BRD-K69195780,P25100,SJDOMIRMMUGQQK-UHFFFAOYSA-N,0.48034999999999994,True,,
BRD-K69195780,P35348,SJDOMIRMMUGQQK-UHFFFAOYSA-N,0.9735666666666667,True,,
BRD-K69195780,P35368,SJDOMIRMMUGQQK-UHFFFAOYSA-N,0.8103499999999999,True,,
BRD-K69577666,P26358,IQCKJUKAQJINMK-HUBRGWSESA-N,0.3,True,,
BRD-K69577666,Q8TEK3,IQCKJUKAQJINMK-HUBRGWSESA-N,3.692000002384186,True,,
BRD-K69608737,P42345,QJJXYPPXXYFBGM-LFZNUXCKSA-N,2.056,True,False,True
BRD-K69608737,P68106,QJJXYPPXXYFBGM-LFZNUXCKSA-N,0.4,True,False,True
BRD-K69726342,P04035,XUKUURHRXDUEBC-KAYWLYCHSA-N,9.42,True,False,True
BRD-K69763916,Q14832,VLZBRVJVCCNPRJ-KPHUOKFYSA-N,8.91,True,,
BRD-K69812556,P08908,SBPRIAGPYFYCRT-UHFFFAOYSA-N,3.1856205221494043,True,,
BRD-K69812556,P25100,SBPRIAGPYFYCRT-UHFFFAOYSA-N,4.678,True,,
BRD-K69932463,P42345,KVLFRAWTRWDEDF-IRXDYDNUSA-N,5.633,True,,
BRD-K69932463,Q6R327,KVLFRAWTRWDEDF-IRXDYDNUSA-N,2.8,True,,
BRD-K69932463,Q9BPZ7,KVLFRAWTRWDEDF-IRXDYDNUSA-N,2.8,True,,
BRD-K70301465,P04626,XYFPWWZEPKGCCK-GOSISDBHSA-N,8.350000008669767,True,False,True
BRD-K70301465,P09769,XYFPWWZEPKGCCK-GOSISDBHSA-N,2.06,True,False,True
BRD-K70301465,P42681,XYFPWWZEPKGCCK-GOSISDBHSA-N,2.085,True,False,True
BRD-K70301465,P51451,XYFPWWZEPKGCCK-GOSISDBHSA-N,0.4100000001655684,True,False,True
BRD-K70301465,P51813,XYFPWWZEPKGCCK-GOSISDBHSA-N,1.8076923086093024,True,False,True
BRD-K70301465,Q15303,XYFPWWZEPKGCCK-GOSISDBHSA-N,5.316000009536743,True,False,True
BRD-K70358946,P35462,CEUORZQYGODEFX-UHFFFAOYSA-N,6.793261904761905,True,True,False
BRD-K70358946,P41595,CEUORZQYGODEFX-UHFFFAOYSA-N,1.8947499999999997,True,True,False
BRD-K70464547,P31645,VGKDLMBJGBXTGI-YVEFUNNKSA-N,1.1816666666666666,True,,
BRD-K70487031,P14416,NJMYODHXAKYRHW-DVZOWYKESA-N,1.5,True,True,False
BRD-K70487031,P35462,NJMYODHXAKYRHW-DVZOWYKESA-N,1.10000002384186,True,True,False
BRD-K70487031,Q99720,NJMYODHXAKYRHW-DVZOWYKESA-N,2.239,True,True,False
BRD-K70914287,P00533,FTFRZXFNZVCRSK-UHFFFAOYSA-N,3.0,True,,
BRD-K71035033,P07333,WJEOLQLKVOPQFV-UHFFFAOYSA-N,7.6,True,False,True
BRD-K71035033,P12236,WJEOLQLKVOPQFV-UHFFFAOYSA-N,6.0,True,False,True
BRD-K71103788,P31645,ZEUITGRIYCTCEM-KRWDZBQOSA-N,4.079427272727273,True,False,False
BRD-K71221037,Q96CA5,PKWRMUKBEYJEIX-DXXQBUJASA-N,1.0,True,,
BRD-K71223042,Q06187,GMJUPMONHWAZCP-UHFFFAOYSA-N,8.2,True,,
BRD-K71289571,Q9Y271,YEEZWCHGZNKEEK-UHFFFAOYSA-N,4.079498407328606,True,True,False
BRD-K71430621,Q9Y5N1,UCAIEVHKDLMIFL-UHFFFAOYSA-N,3.3651958400885267,True,,
BRD-K71512533,Q16620,FAYAUAZLLLJJGH-UHFFFAOYSA-N,5.0,True,,
BRD-K71512533,Q9UQB9,FAYAUAZLLLJJGH-UHFFFAOYSA-N,3.0,True,,
BRD-K72106461,P39086,KRKRAOXTGDJWNI-DMTCNVIQSA-N,3.0,True,,
BRD-K72106461,Q13002,KRKRAOXTGDJWNI-DMTCNVIQSA-N,10.0,True,,
BRD-K72222507,P12821,JSDRRTOADPPCHY-HSQYWUDLSA-N,8.3,True,False,True
BRD-K72414522,P24864,WJRRGYBTGDJBFX-UHFFFAOYSA-N,6.0,True,,
BRD-K72636697,P51813,JMVDIGHUQAXWIE-UHFFFAOYSA-N,7.36,True,,
BRD-K72636697,Q06187,JMVDIGHUQAXWIE-UHFFFAOYSA-N,6.535,True,,
BRD-K73237276,P11473,BJYLYJCXYAMOFT-RSFVBTMBSA-N,7.05,True,False,False
BRD-K73251053,Q99720,BTFHLQRNAMSNLC-UHFFFAOYSA-N,8.7,True,,
BRD-K73290745,P41145,AEJOEPSMZCEYJN-HXUWFJFHSA-N,0.152625,True,,
BRD-K73381542,P35368,SONNWYBIRXJNDC-VIFPVBQESA-N,3.3800000000000003,True,False,False
BRD-K73395020,P08253,DGZZVIWCMGVHGV-LJQANCHMSA-N,0.5633333333333334,True,,
BRD-K73395020,P14780,DGZZVIWCMGVHGV-LJQANCHMSA-N,6.7,True,,
BRD-K73395020,P22894,DGZZVIWCMGVHGV-LJQANCHMSA-N,1.6,True,,
BRD-K73395020,P39900,DGZZVIWCMGVHGV-LJQANCHMSA-N,0.2,True,,
BRD-K73395020,P45452,DGZZVIWCMGVHGV-LJQANCHMSA-N,4.1,True,,
BRD-K73395020,P50281,DGZZVIWCMGVHGV-LJQANCHMSA-N,9.8,True,,
BRD-K73504359,P00734,OIRCOABEOLEUMC-GEJPAHFPSA-N,2.55999994277954,True,False,True
BRD-K73589401,P08235,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,0.5,True,,
BRD-K73991644,P14618,OVSQVDMCBVZWGM-QSOFNFLRSA-N,1.34,True,,
BRD-K73991644,P43166,OVSQVDMCBVZWGM-QSOFNFLRSA-N,3.8,True,,
BRD-K73999723,P50052,RMMXLENWKUUMAY-UHFFFAOYSA-N,0.33,True,True,False
BRD-K74065929,P35590,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,8.3,True,,
BRD-K74065929,Q08345,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,1.8999999999999997,True,,
BRD-K74339692,P08908,DRHKJLXJIQTDTD-OAHLLOKOSA-N,0.79,True,True,False
BRD-K74339692,P18825,DRHKJLXJIQTDTD-OAHLLOKOSA-N,7.9,True,True,False
BRD-K74339692,P25100,DRHKJLXJIQTDTD-OAHLLOKOSA-N,0.7729853846153846,True,True,False
BRD-K74339692,P35348,DRHKJLXJIQTDTD-OAHLLOKOSA-N,0.596201875,True,True,False
BRD-K74339692,P35368,DRHKJLXJIQTDTD-OAHLLOKOSA-N,6.016213333333333,True,True,False
BRD-K74339692,P35462,DRHKJLXJIQTDTD-OAHLLOKOSA-N,0.28,True,True,False
BRD-K74363950,P08172,ASMXXROZKSBQIH-VITNCHFBSA-N,0.17718,True,,
BRD-K74363950,P08173,ASMXXROZKSBQIH-VITNCHFBSA-N,0.1995,True,,
BRD-K74363950,P08912,ASMXXROZKSBQIH-VITNCHFBSA-N,0.15825,True,,
BRD-K74363950,P11229,ASMXXROZKSBQIH-VITNCHFBSA-N,0.1,True,,
BRD-K74363950,P20309,ASMXXROZKSBQIH-VITNCHFBSA-N,0.2402714285714286,True,,
BRD-K74514084,Q16790,CUIHSIWYWATEQL-UHFFFAOYSA-N,9.1,True,False,True
BRD-K74865981,P14416,KRVOJOCLBAAKSJ-KSSFIOAISA-N,3.8075,True,,
BRD-K74865981,P21917,KRVOJOCLBAAKSJ-KSSFIOAISA-N,0.25,True,,
BRD-K74913225,O43570,HCRKCZRJWPKOAR-JTQLQIEISA-N,3.0461538461538464,True,False,True
BRD-K74913225,P23280,HCRKCZRJWPKOAR-JTQLQIEISA-N,0.9,True,False,True
BRD-K74913225,P43166,HCRKCZRJWPKOAR-JTQLQIEISA-N,2.8,True,False,True
BRD-K74990253,P41143,LBLDMHBSVIVJPM-YZIHRLCOSA-N,0.2675,True,,
BRD-K75009076,O14757,GMIZZEXBPRLVIV-SECBINFHSA-N,7.0,True,,
BRD-K75009076,P43686,GMIZZEXBPRLVIV-SECBINFHSA-N,5.0,True,,
BRD-K75295174,O14965,ZLHFILGSQDJULK-UHFFFAOYSA-N,9.919285714285715,True,,
BRD-K75295174,Q9NQS7,ZLHFILGSQDJULK-UHFFFAOYSA-N,1.1,True,,
BRD-K75532464,P49354,ZIXDDEATQSBHHL-BEFAXECRSA-N,4.733636363636363,True,,
BRD-K75532464,P49356,ZIXDDEATQSBHHL-BEFAXECRSA-N,2.3183333333333334,True,,
BRD-K75958195,P11229,FIADGNVRKBPQEU-UHFFFAOYSA-N,2.0,True,True,False
BRD-K75958195,P14416,FIADGNVRKBPQEU-UHFFFAOYSA-N,2.4,True,True,False
BRD-K75958195,P28223,FIADGNVRKBPQEU-UHFFFAOYSA-N,7.5,True,True,False
BRD-K75958195,P28335,FIADGNVRKBPQEU-UHFFFAOYSA-N,1.4,True,True,False
BRD-K75958195,P41595,FIADGNVRKBPQEU-UHFFFAOYSA-N,2.0,True,True,False
BRD-K76108747,P31645,ODXYYPIOITXURW-UHFFFAOYSA-N,1.46,True,,
BRD-K76630978,P31645,WDZSPNFWRVITEJ-UHFFFAOYSA-N,0.09566666666666668,True,,
BRD-K76694128,Q00537,WVXNSAVVKYZVOE-UHFFFAOYSA-N,7.0,True,,
BRD-K76694128,Q96S53,WVXNSAVVKYZVOE-UHFFFAOYSA-N,2.0,True,,
BRD-K76773351,P48736,SQWZFLMPDUSYGV-POHAHGRESA-N,8.25,True,,
BRD-K76841105,P10826,OGQICQVSFDPSEI-UHFFFAOYSA-N,0.8,True,False,False
BRD-K76953762,P35348,JXZZEXZZKAWDSP-UHFFFAOYSA-N,3.2253333333333334,True,True,False
BRD-K77008974,P42345,IMXHGCRIEAKIBU-UHFFFAOYSA-N,4.825,True,,
BRD-K77008974,Q6R327,IMXHGCRIEAKIBU-UHFFFAOYSA-N,5.0,True,,
BRD-K77008974,Q8N122,IMXHGCRIEAKIBU-UHFFFAOYSA-N,5.0,True,,
BRD-K77008974,Q9BPZ7,IMXHGCRIEAKIBU-UHFFFAOYSA-N,5.0,True,,
BRD-K77008974,Q9BVC4,IMXHGCRIEAKIBU-UHFFFAOYSA-N,5.0,True,,
BRD-K77171813,Q9Y5N1,WNWALBVQAAIULR-UHFFFAOYSA-N,5.241,True,,
BRD-K77286328,P33981,ZFLJHSQHILSNCM-UHFFFAOYSA-N,3.4,True,,
BRD-K77345217,P05067,LNTHITQWFMADLM-UHFFFAOYSA-N,2.45,True,,
BRD-K77474816,P08913,BLGXFZZNTVWLAY-DIRVCLHFSA-N,2.9,True,,
BRD-K77474816,P18089,BLGXFZZNTVWLAY-DIRVCLHFSA-N,2.95,True,,
BRD-K77474816,P18825,BLGXFZZNTVWLAY-DIRVCLHFSA-N,6.066666666666666,True,,
BRD-K77561571,P47989,UBVZQGOVTLIHLH-UHFFFAOYSA-N,5.7,True,,
BRD-K77641333,P08913,CNIIGCLFLJGOGP-UHFFFAOYSA-N,0.0011,True,False,False
BRD-K77641333,P18089,CNIIGCLFLJGOGP-UHFFFAOYSA-N,0.0011,True,False,False
BRD-K77925998,A5X5Y0,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,1.311675,True,,
BRD-K77925998,O95264,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,1.311675,True,,
BRD-K77925998,P46098,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,1.8174400000000002,True,,
BRD-K77925998,Q70Z44,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,1.311675,True,,
BRD-K77925998,Q8WXA8,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,1.311675,True,,
BRD-K77947974,P14416,QOYHHIBFXOOADH-UHFFFAOYSA-N,0.5675,True,True,False
BRD-K77947974,P21917,QOYHHIBFXOOADH-UHFFFAOYSA-N,6.15,True,True,False
BRD-K78055238,P49840,HRJWTAWVFDCTGO-UHFFFAOYSA-N,1.38,True,,
BRD-K78055238,P49841,HRJWTAWVFDCTGO-UHFFFAOYSA-N,0.99875,True,,
BRD-K78061844,Q99720,HQGDPZPNAXRCSA-UHFFFAOYSA-N,0.9,True,,
BRD-K78096648,P14416,NVDBBGBUTKLRSN-UHFFFAOYSA-N,5.5,True,,
BRD-K78278890,Q9UQM7,GDQXJQSQYMMKRA-UHFFFAOYSA-N,8.0,True,,
BRD-K78431006,P04233,KTEIFNKAUNYNJU-GFCCVEGCSA-N,3.9,True,False,True
BRD-K78431006,P08581,KTEIFNKAUNYNJU-GFCCVEGCSA-N,4.827514285714286,True,False,True
BRD-K78431006,Q12866,KTEIFNKAUNYNJU-GFCCVEGCSA-N,3.6,True,False,True
BRD-K78455053,Q9H237,KHZOJCQBHJUJFY-UHFFFAOYSA-N,0.074,True,,
BRD-K78643075,P14416,RKLNONIVDFXQRX-UHFFFAOYSA-N,1.55,True,False,False
BRD-K78659596,P28062,MXAYKZJJDUDWDS-LBPRGKRZSA-N,8.95,True,False,True
BRD-K78659596,P28074,MXAYKZJJDUDWDS-LBPRGKRZSA-N,5.47771428673608,True,False,True
BRD-K78790801,P07333,DXPSQKSTVIVZLV-UHFFFAOYSA-N,0.7933333333333333,True,,
BRD-K78790801,P10721,DXPSQKSTVIVZLV-UHFFFAOYSA-N,3.5,True,,
BRD-K78790801,P30530,DXPSQKSTVIVZLV-UHFFFAOYSA-N,6.4,True,,
BRD-K79090631,P20248,IYNDTACKOAXKBJ-UHFFFAOYSA-N,4.0,True,,
BRD-K79090631,P24864,IYNDTACKOAXKBJ-UHFFFAOYSA-N,3.0,True,,
BRD-K79090631,P24941,IYNDTACKOAXKBJ-UHFFFAOYSA-N,3.5,True,,
BRD-K79090631,Q00535,IYNDTACKOAXKBJ-UHFFFAOYSA-N,10.0,True,,
BRD-K79090631,Q15078,IYNDTACKOAXKBJ-UHFFFAOYSA-N,10.0,True,,
BRD-K79107392,P00533,JKHRCGUTYDNCLE-UHFFFAOYSA-O,6.285,True,,
BRD-K79107392,P35968,JKHRCGUTYDNCLE-UHFFFAOYSA-O,5.095,True,,
BRD-K79425933,P14416,FEBOTPHFXYHVPL-UHFFFAOYSA-N,0.027,True,True,False
BRD-K79425933,P21917,FEBOTPHFXYHVPL-UHFFFAOYSA-N,0.066,True,True,False
BRD-K79425933,P28223,FEBOTPHFXYHVPL-UHFFFAOYSA-N,1.2,True,True,False
BRD-K79425933,P35462,FEBOTPHFXYHVPL-UHFFFAOYSA-N,0.29,True,True,False
BRD-K79511609,P30542,BIXYYZIIJIXVFW-UUOKFMHZSA-N,7.5299999999999985,True,,
BRD-K79595931,Q9Y5N1,BGBVSGSIXIIREO-UHFFFAOYSA-N,5.400000000000001,True,,
BRD-K79877282,Q9NYA1,NPUXORBZRBIOMQ-RUZDIDTESA-N,9.591666661368476,True,,
BRD-K79930101,P00533,MNNXRVSQOABRRP-UHFFFAOYSA-N,10.0,True,,
BRD-K79930101,P04626,MNNXRVSQOABRRP-UHFFFAOYSA-N,10.0,True,,
BRD-K80082640,P00742,PFGVNLZDWRZPJW-OPAMFIHVSA-N,0.45,True,,
BRD-K80608265,P03372,XIESSJVMWNJCGZ-VKJFTORMSA-N,5.954,True,,
BRD-K80608265,Q92731,XIESSJVMWNJCGZ-VKJFTORMSA-N,0.27999999999999997,True,,
BRD-K80639402,P50406,BDHMSYNBSBZCAF-UHFFFAOYSA-N,6.461,True,,
BRD-K80738081,P27487,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,0.6,True,,
BRD-K80970344,P00915,VSWDORGPIHIGNW-UHFFFAOYSA-N,0.96,True,,
BRD-K81074237,P30556,KGSXMPPBFPAXLY-UHFFFAOYSA-N,7.89999985694885,True,,
BRD-K81169441,P04035,SEERZIQQUAZTOL-ANMDKAQQSA-N,7.84999990463257,True,False,True
BRD-K81225797,P29274,UTLPKQYUXOEJIL-UHFFFAOYSA-N,2.07025,True,,
BRD-K81418486,Q9P2K3,WAEXFXRVDQXREF-UHFFFAOYSA-N,3.04,True,False,True
BRD-K81458380,P48729,MUOKSQABCJCOPU-UHFFFAOYSA-N,4.0,True,,
BRD-K81458380,P48730,MUOKSQABCJCOPU-UHFFFAOYSA-N,4.0,True,,
BRD-K81458380,P49674,MUOKSQABCJCOPU-UHFFFAOYSA-N,4.0,True,,
BRD-K81458380,P49760,MUOKSQABCJCOPU-UHFFFAOYSA-N,3.87,True,,
BRD-K81458380,P78368,MUOKSQABCJCOPU-UHFFFAOYSA-N,4.0,True,,
BRD-K81458380,Q9HCP0,MUOKSQABCJCOPU-UHFFFAOYSA-N,4.0,True,,
BRD-K81458380,Q9Y463,MUOKSQABCJCOPU-UHFFFAOYSA-N,6.400000000000001,True,,
BRD-K81528515,P00918,HHZIURLSWUIHRB-UHFFFAOYSA-N,4.1,True,False,True
BRD-K81694556,P00797,NXWASIVXQMMPLM-ZXMXYHOLSA-N,0.485,True,,
BRD-K81729199,P08172,BCUGCHZRMKTPMU-UHFFFAOYSA-N,5.711333333333333,True,,
BRD-K81729199,P08173,BCUGCHZRMKTPMU-UHFFFAOYSA-N,7.2,True,,
BRD-K81807412,P0DMS8,VQAYFKKCNSOZKM-IOSLPCCCSA-N,9.3,True,,
BRD-K81839095,P04278,DNXHEGUUPJUMQT-CBZIJGRNSA-N,6.607,True,True,False
BRD-K82036761,P31645,VGKDLMBJGBXTGI-SJCJKPOMSA-N,1.62,True,False,True
BRD-K82147103,P23975,SAPNXPWPAUFAJU-UHFFFAOYSA-N,5.4,True,False,True
BRD-K82164249,P10275,YVXVTLGIDOACBJ-SFHVURJKSA-N,4.0,True,,
BRD-K82206012,P10275,GGQPTOITOZXLBE-QXROXWLYSA-N,8.0,True,,
BRD-K82216340,P06401,PSGAAPLEWMOORI-PEINSRQWSA-N,1.7699454545454545,True,,
BRD-K82216340,P10275,PSGAAPLEWMOORI-PEINSRQWSA-N,3.755555555555555,True,,
BRD-K82357231,P35367,JAUOIFJMECXRGI-UHFFFAOYSA-N,7.09875,True,True,False
BRD-K82467063,P50406,LOCQRDBFWSXQQI-UHFFFAOYSA-N,1.8126666662125364,True,,
BRD-K82746043,O43521,JLYAXFNOILIKPP-KXQOOQHDSA-N,4.3,True,,
BRD-K82818427,P14780,XFILPEOLDIKJHX-QYZOEREBSA-N,6.6175,True,,
BRD-K82818427,P45452,XFILPEOLDIKJHX-QYZOEREBSA-N,5.0,True,,
BRD-K82823076,P14867,CFSOJZTUTOQNIA-UHFFFAOYSA-N,8.3,True,,
BRD-K82823076,P18507,CFSOJZTUTOQNIA-UHFFFAOYSA-N,4.578571428571428,True,,
BRD-K82823076,P28472,CFSOJZTUTOQNIA-UHFFFAOYSA-N,2.8000000000000003,True,,
BRD-K82823076,P31644,CFSOJZTUTOQNIA-UHFFFAOYSA-N,1.4116666666666668,True,,
BRD-K82823076,P34903,CFSOJZTUTOQNIA-UHFFFAOYSA-N,3.825,True,,
BRD-K82823076,P47869,CFSOJZTUTOQNIA-UHFFFAOYSA-N,2.6,True,,
BRD-K82823076,P47870,CFSOJZTUTOQNIA-UHFFFAOYSA-N,5.9125,True,,
BRD-K82823076,P48169,CFSOJZTUTOQNIA-UHFFFAOYSA-N,5.3100000000000005,True,,
BRD-K82823076,Q16445,CFSOJZTUTOQNIA-UHFFFAOYSA-N,5.3525,True,,
BRD-K83003151,P27487,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,6.245,True,True,True
BRD-K83020231,P27487,VQKSCYBKUIDZEI-STQMWFEESA-N,10.0,True,,
BRD-K83186168,Q9Y5Y4,JWYIGNODXSRKGP-UHFFFAOYSA-N,5.725,True,,
BRD-K83289131,P43490,SJOLTIOPWDLDEB-UHFFFAOYSA-N,3.0,True,,
BRD-K83322645,Q99720,GSXJSGMDWKPVBY-UHFFFAOYSA-N,0.724418,True,,
BRD-K83405785,P28335,RKEWSXXUOLRFBX-UHFFFAOYSA-N,1.5,True,True,False
BRD-K83508485,P25103,BFNKQTIJVFGCKQ-PDJGWCFMSA-N,0.8,True,,
BRD-K83699324,P53350,QHLVBNKYJGBCQJ-UHFFFAOYSA-N,2.0,True,,
BRD-K83720053,P49768,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83720053,P49810,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83720053,Q8WW43,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83720053,Q92542,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83720053,Q96BI3,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83720053,Q9NZ42,XEAOPVUAMONVLA-QGZVFWFLSA-N,0.485,True,,
BRD-K83837640,O15379,PAWIYAYFNXQGAP-UHFFFAOYSA-N,3.540000012137673,True,,
BRD-K83837640,P56524,PAWIYAYFNXQGAP-UHFFFAOYSA-N,2.585714283670698,True,,
BRD-K83837640,Q13547,PAWIYAYFNXQGAP-UHFFFAOYSA-N,0.9312142856717109,True,,
BRD-K83837640,Q92769,PAWIYAYFNXQGAP-UHFFFAOYSA-N,3.5400000009366446,True,,
BRD-K83837640,Q969S8,PAWIYAYFNXQGAP-UHFFFAOYSA-N,4.166111112038294,True,,
